Date,UUP,FDN,IBB,IEZ,IGV,IHE,IHF,IHI,ITA,ITB,IYJ,IYT,IYW,IYZ,KBE,KCE,KIE,PBJ,PBS,SMH,VNQ,SHY
2024-09-20,26.924903869628906,210.00999450683594,147.70924377441406,20.55933952331543,89.19999694824219,71.13319396972656,57.03240966796875,58.93357849121094,147.2337188720703,125.33843231201172,131.59927368164062,66.92219543457031,149.25436401367188,24.508522033691406,53.071800231933594,124.30412292480469,55.99770736694336,47.7526969909668,47.32651901245117,236.8502197265625,96.04408264160156,81.58184051513672
2024-09-23,26.963178634643555,210.72000122070312,145.3136444091797,20.757694244384766,89.20999908447266,70.77613830566406,56.92298126220703,59.23263168334961,148.95603942871094,126.38633728027344,132.41525268554688,67.17086791992188,149.0945281982422,24.59771728515625,52.887916564941406,124.69857025146484,56.39362716674805,47.90514373779297,47.8661003112793,237.89559936523438,96.99676513671875,81.58184051513672
2024-09-24,26.810087203979492,212.47999572753906,144.81455993652344,20.76761245727539,89.31999969482422,70.80589294433594,56.73396682739258,58.85383224487305,148.54786682128906,126.2665786743164,132.1963348388672,68.51368713378906,150.15338134765625,24.93467140197754,52.20209503173828,125.20655822753906,56.08525085449219,47.935035705566406,48.619598388671875,242.32595825195312,97.13426208496094,81.6602783203125
2024-09-25,26.99188232421875,212.16000366210938,142.61553955078125,20.13303565979004,88.86000061035156,70.06724548339844,56.44858169555664,58.404640197753906,148.30557250976562,124.10885620117188,131.46029663085938,68.0797119140625,150.67015075683594,24.814186096191406,51.52621078491211,123.86186218261719,56.04545974731445,47.685943603515625,48.58539962768555,244.45651245117188,96.48604583740234,81.59165954589844
2024-09-26,26.867496490478516,212.4199981689453,144.1748504638672,19.495473861694336,89.31999969482422,70.24667358398438,56.418643951416016,58.6641731262207,147.36831665039062,124.73819732666016,132.6770477294922,68.49872589111328,152.1395721435547,25.003379821777344,51.98342514038086,124.16069030761719,56.125038146972656,47.935035705566406,49.23649978637695,251.50526428222656,95.61193084716797,81.5132064819336
2024-09-27,26.857927322387695,211.57000732421875,144.83453369140625,20.01349449157715,89.23999786376953,69.85791015625,56.76789093017578,58.64420700073242,148.07623291015625,126.63618469238281,132.96629333496094,68.55858612060547,150.95004272460938,25.172658920288086,52.03312301635742,124.74836730957031,56.18472671508789,48.18412780761719,48.94380187988281,246.64682006835938,95.7337646484375,81.64067077636719
2024-09-30,26.963178634643555,211.8300018310547,145.5342254638672,20.01349449157715,89.37000274658203,70.38623046875,56.987422943115234,59.11336135864258,149.20294189453125,126.9658432006836,133.3153533935547,68.74813842773438,151.55979919433594,25.15274429321289,52.569854736328125,124.38977813720703,56.45331573486328,48.17416000366211,48.84450149536133,244.36691284179688,96.4864730834961,81.52301788330078
2024-10-01,27.07799530029297,210.5,144.70460510253906,20.52155303955078,87.4800033569336,70.22673034667969,56.059417724609375,58.43458557128906,150.90794372558594,127.42535400390625,133.30538940429688,67.92008972167969,148.0811767578125,25.202529907226562,51.1087532043457,123.71244812011719,56.43341827392578,48.134307861328125,48.22930145263672,237.82591247558594,95.86251831054688,81.57514953613281
2024-10-02,27.192813873291016,211.1699981689453,144.73458862304688,20.65105628967285,88.22000122070312,70.07721710205078,55.71017074584961,58.284854888916016,150.9179229736328,126.23661804199219,133.21563720703125,67.26163482666016,148.99082946777344,25.431554794311523,51.0192985534668,124.37982177734375,56.473209381103516,47.54645538330078,48.49909973144531,241.250732421875,95.52577209472656,81.55548095703125
2024-10-03,27.278928756713867,210.9600067138672,142.5455780029297,21.05949592590332,88.30999755859375,69.63860321044922,55.21124267578125,57.67595291137695,149.93080139160156,125.88697814941406,132.61721801757812,66.63311767578125,149.65057373046875,25.272232055664062,51.08887481689453,124.53919219970703,56.18472671508789,46.85896301269531,48.48720169067383,243.47088623046875,94.65420532226562,81.44728088378906
2024-10-04,27.43202018737793,215.2899932861328,143.83499145507812,21.328468322753906,89.9000015258789,69.90774536132812,55.24117660522461,57.905540466308594,151.35662841796875,123.58940887451172,133.50485229492188,67.24168395996094,151.59979248046875,25.312063217163086,52.03312301635742,126.69071960449219,57.32871627807617,47.43685531616211,49.23619842529297,246.72647094726562,94.19861602783203,81.17184448242188
2024-10-07,27.451156616210938,212.11000061035156,142.1157684326172,21.358354568481445,88.68000030517578,69.60870361328125,54.692359924316406,57.276676177978516,150.88800048828125,123.39960479736328,132.9363555908203,67.05213165283203,150.30030822753906,25.112913131713867,51.73493957519531,125.54522705078125,55.359066009521484,47.04827117919922,48.849300384521484,247.12469482421875,93.36666107177734,81.06364440917969
